56,0,2
56,20,2
85,0,0
85,20,0
95,0,3
95,20,3
46,0,10
46,20,10
113,0,12
113,20,12
47,0,35
47,20,35
98,0,27
98,20,27
122,0,28
122,20,28
5,0,32
5,20,32
37,0,30
37,20,30
63,0,29
63,20,29
116,0,29
116,20,29
107,0,32
107,20,32
111,0,31
111,20,31
66,0,33
66,20,33
55,0,43
55,20,43
2,0,52
2,20,52
50,0,59
50,20,59
80,0,56
80,20,56
99,0,58
99,20,58
39,0,59
39,20,59
40,0,59
40,20,59
70,0,63
70,20,63
70,0,62
70,20,62
91,0,60
91,20,60
